Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
6/17/2018;Unibet;Autre Tipster;Rugby;Simple;USA +23.5;1.7;85;144.5;59.5;Gagne
6/17/2018;PMU;Klyde;MMA;Simple;Desmae. Yan (_ completer. un peu sur Unibet);1.77;242;-242;-242;Perdu
6/17/2018;PMU;Rugby Tipster 15;Rugby;Simple;south afriva u 20 over 25.5 team poi.ts;1.85;70;129.5;59.5;Gagne
6/17/2018;Pinnacle;BetVolley;Volleyball;Simple;sweden w -1.5 set;2.11;385;812.35;427.35;Gagne
6/17/2018;Pinnacle;Zigfrid;Football;Simple;Philadelphie 0;1.746;400;698.4;298.4;Gagne
6/17/2018;MarathonBet;Blink18222;Football;Simple;Sao Caetano U20 ou Nul;2.37;70;165.9;95.9;Gagne
6/17/2018;MarathonBet;Ludo Picks Perso;Football;Simple;benfica macau ht;1.64;100;164;64;Gagne
6/17/2018;MarathonBet;Nowi;Tennis;Simple;CHRYSOCHOS;2.25;300;675;375;Gagne
6/17/2018;MarathonBet;Rugby Tipster 15;Rugby;Simple;south afriva u 20 over 25.5 team poi.ts;1.79;140;250.6;110.6;Gagne
6/17/2018;MarathonBet;Rugby Tipster 15;Rugby;Simple;arg u 20 - aus u20 over 49.5;1.89;300;567;267;Gagne
6/17/2018;MarathonBet;Autre Tipster;Football;Simple;frederico ferreire silva;2.01;300;603;303;Gagne
6/17/2018;MarathonBet;Autre Tipster;Football;Simple;KoldingQ Women v Odense Q Women over 3.75;1.91;160;232.8;72.8;Moitie gagne
6/17/2018;MarathonBet;Autre Tipster;Tennis;Simple;bhambri;2.06;135;278.1;143.1;Gagne
6/17/2018;MarathonBet;Autre Tipster;Football;Simple;HB Torshavn;1.99;200;398;198;Gagne
6/17/2018;MarathonBet;Autre Tipster;Tennis;Simple;raonic-federer over 12.5 set1;2.24;121;-121;-121;Perdu
6/17/2018;MarathonBet;Autre Tipster;Tennis;Simple;raonic-federer over 10.5 set1;1.9;80;-80;-80;Perdu
6/17/2018;MarathonBet;Autre Tipster;Tennis;Simple;dancevic+geens;1.61;200;322;122;Gagne
